,Country's numerical code,Country's 3-letter code,Community label,year
7103,790,NEP,16.0,1987
7104,800,THI,4.0,1987
7105,820,MAL,4.0,1987
7106,830,SIN,4.0,1987
7107,840,PHI,4.0,1987
7108,850,INS,4.0,1987
7109,900,AUL,4.0,1987
7110,920,NEW,4.0,1987
7111,40,CUB,11.0,1987
7112,265,GDR,11.0,1987
7113,93,NIC,11.0,1987
7114,365,RUS,11.0,1987
7115,150,PAR,8.0,1987
7116,645,IRQ,3.0,1987
7117,352,CYP,7.0,1987
7118,420,GAM,7.0,1987
7119,451,SIE,13.0,1987
7120,510,TAZ,18.0,1987
7121,553,MAW,4.0,1987
7122,572,SWA,7.0,1987
7123,591,SEY,19.0,1987
7124,950,FIJ,4.0,1987
7125,56,SLU,2.0,1987
7126,58,AAB,19.0,1987
7127,450,LBR,7.0,1987
7128,482,CEN,7.0,1987
7129,516,BUI,7.0,1987
7130,517,RWA,4.0,1987
7131,305,AUS,7.0,1987
7132,432,MLI,7.0,1987
7133,433,SEN,7.0,1987
7134,434,BEN,4.0,1987
7135,435,MAA,7.0,1987
7136,436,NIR,13.0,1987
7137,439,BFO,7.0,1987
7138,461,TOG,7.0,1987
7139,483,CHA,7.0,1987
7140,522,DJI,11.0,1987
7141,581,COM,7.0,1987
7142,600,MOR,7.0,1987
7143,616,TUN,7.0,1987
7144,652,SYR,11.0,1987
7145,660,LEB,7.0,1987
7146,411,EQG,7.0,1987
7147,402,CAP,9.0,1987
7148,404,GNB,9.0,1987
7149,403,STP,9.0,1987
7150,290,POL,11.0,1987
7151,310,HUN,11.0,1987
7152,315,CZE,11.0,1987
7153,355,BUL,11.0,1987
7154,620,LIB,7.0,1987
7155,910,PNG,4.0,1987
7156,731,PRK,4.0,1987
7157,712,MON,11.0,1987
7158,811,CAM,11.0,1987
7159,339,ALB,11.0,1987
7160,520,SOM,3.0,1987
7161,541,MZM,7.0,1987
7162,680,YPR,11.0,1987
7163,816,DRV,11.0,1987
7164,571,BOT,4.0,1987
7165,694,QAT,4.0,1987
7166,700,AFG,4.0,1987
7167,775,MYA,4.0,1987
7168,812,LAO,4.0,1987
7169,835,BRU,4.0,1987
7170,940,SOL,4.0,1987
7171,781,MAD,4.0,1987
7172,935,VAN,4.0,1987
7173,990,WSM,4.0,1987
7175,2,USA,1.0,1988
7176,20,CAN,2.0,1988
7177,31,BHM,3.0,1988
7178,41,HAI,1.0,1988
7179,42,DOM,4.0,1988
7180,51,JAM,2.0,1988
7181,52,TRI,5.0,1988
7182,53,BAR,5.0,1988
7183,54,DMA,5.0,1988
7184,55,GRN,5.0,1988
7185,56,SLU,5.0,1988
7186,57,SVG,5.0,1988
7187,58,AAB,5.0,1988
7188,60,SKN,5.0,1988
7189,70,MEX,4.0,1988
7190,80,BLZ,5.0,1988
7191,90,GUA,6.0,1988
7192,91,HON,1.0,1988
7193,92,SAL,6.0,1988
7194,94,COS,7.0,1988
7195,95,PAN,8.0,1988
7196,100,COL,4.0,1988
7197,101,VEN,9.0,1988
7198,110,GUY,5.0,1988
7199,115,SUR,8.0,1988
7200,130,ECU,1.0,1988
7201,135,PER,4.0,1988
7202,140,BRA,10.0,1988
7203,145,BOL,10.0,1988
7204,155,CHL,10.0,1988
7205,160,ARG,10.0,1988
7206,165,URU,10.0,1988
7207,200,UKG,5.0,1988
7208,205,IRE,8.0,1988
7209,210,NTH,8.0,1988
7210,211,BEL,7.0,1988
7211,212,LUX,8.0,1988
7212,220,FRN,8.0,1988
7213,225,SWZ,8.0,1988
7214,230,SPN,8.0,1988
7215,235,POR,8.0,1988
7216,260,GFR,7.0,1988
7217,325,ITA,8.0,1988
7218,338,MLT,8.0,1988
7219,345,YUG,9.0,1988
7220,350,GRC,8.0,1988
7221,360,ROM,9.0,1988
7222,375,FIN,11.0,1988
7223,380,SWD,8.0,1988
7224,385,NOR,8.0,1988
7225,390,DEN,8.0,1988
7226,395,ICE,8.0,1988
7227,403,STP,1.0,1988
7228,434,BEN,4.0,1988
7229,437,CDI,8.0,1988
7230,438,GUI,8.0,1988
7231,451,SIE,3.0,1988
7232,452,GHA,3.0,1988
7233,471,CAO,8.0,1988
7234,475,NIG,3.0,1988
7235,481,GAB,8.0,1988
7236,483,CHA,8.0,1988
7237,484,CON,8.0,1988
7238,490,DRC,7.0,1988
7239,530,ETH,9.0,1988
7240,540,ANG,10.0,1988
7241,551,ZAM,12.0,1988
7242,552,ZIM,12.0,1988
7243,553,MAW,12.0,1988
7244,560,SAF,12.0,1988
7245,580,MAG,13.0,1988
7246,590,MAS,14.0,1988
7247,615,ALG,8.0,1988
7248,616,TUN,7.0,1988
7249,640,TUR,15.0,1988
7250,645,IRQ,15.0,1988
7251,651,EGY,8.0,1988
7252,663,JOR,15.0,1988
7253,666,ISR,7.0,1988
7254,670,SAU,3.0,1988
7255,678,YAR,4.0,1988
7256,690,KUW,16.0,1988
7257,696,UAE,4.0,1988
7258,710,CHN,9.0,1988
7259,713,TAW,4.0,1988
7260,732,ROK,4.0,1988
7261,740,JPN,4.0,1988
7262,750,IND,7.0,1988
7263,770,PAK,16.0,1988
7264,771,BNG,4.0,1988
7265,780,SRI,4.0,1988
7266,790,NEP,7.0,1988
7267,800,THI,4.0,1988
7268,820,MAL,4.0,1988
7269,830,SIN,4.0,1988
7270,840,PHI,4.0,1988
7271,850,INS,4.0,1988
7272,900,AUL,4.0,1988
7273,920,NEW,4.0,1988
7274,40,CUB,9.0,1988
7275,265,GDR,9.0,1988
7276,93,NIC,9.0,1988
7277,365,RUS,9.0,1988
7278,150,PAR,10.0,1988
7279,352,CYP,8.0,1988
7280,420,GAM,4.0,1988
7281,500,UGA,4.0,1988
7282,501,KEN,4.0,1988
7283,510,TAZ,17.0,1988
7284,571,BOT,12.0,1988
7285,572,SWA,3.0,1988
7286,625,SUD,3.0,1988
7287,692,BAH,3.0,1988
7288,698,OMA,4.0,1988
7289,835,BRU,4.0,1988
7290,950,FIJ,4.0,1988
7291,760,BHU,5.0,1988
7292,517,RWA,18.0,1988
7293,630,IRN,9.0,1988
7294,450,LBR,7.0,1988
7295,482,CEN,7.0,1988
7296,516,BUI,7.0,1988
7297,305,AUS,8.0,1988
7298,432,MLI,8.0,1988
7299,433,SEN,8.0,1988
7300,435,MAA,8.0,1988
7301,436,NIR,8.0,1988
7302,439,BFO,8.0,1988
7303,461,TOG,8.0,1988
7304,522,DJI,9.0,1988
7305,570,LES,8.0,1988
7306,581,COM,8.0,1988
7307,600,MOR,8.0,1988
7308,652,SYR,9.0,1988
7309,660,LEB,8.0,1988
7310,411,EQG,8.0,1988
7311,591,SEY,8.0,1988
7312,402,CAP,8.0,1988
7313,404,GNB,8.0,1988
7314,290,POL,9.0,1988
7315,310,HUN,9.0,1988
7316,315,CZE,9.0,1988
7317,355,BUL,9.0,1988
7318,620,LIB,8.0,1988
7319,680,YPR,9.0,1988
7320,910,PNG,4.0,1988
7321,339,ALB,9.0,1988
7322,712,MON,9.0,1988
7323,811,CAM,9.0,1988
7324,520,SOM,3.0,1988
7325,541,MZM,8.0,1988
7326,816,DRV,9.0,1988
7327,694,QAT,4.0,1988
7328,700,AFG,4.0,1988
7329,731,PRK,9.0,1988
7330,775,MYA,4.0,1988
7331,940,SOL,4.0,1988
7332,781,MAD,4.0,1988
7333,812,LAO,4.0,1988
7334,935,VAN,4.0,1988
7335,990,WSM,4.0,1988
7337,2,USA,1.0,1989
7338,20,CAN,2.0,1989
7339,31,BHM,3.0,1989
7340,41,HAI,1.0,1989
7341,42,DOM,4.0,1989
7342,51,JAM,2.0,1989
7343,52,TRI,2.0,1989
7344,53,BAR,2.0,1989
7345,54,DMA,5.0,1989
7346,55,GRN,2.0,1989
7347,56,SLU,5.0,1989
7348,57,SVG,5.0,1989
7349,58,AAB,5.0,1989
7350,60,SKN,5.0,1989
7351,70,MEX,6.0,1989
7352,80,BLZ,6.0,1989
7353,90,GUA,7.0,1989
7354,91,HON,4.0,1989
7355,92,SAL,7.0,1989
7356,94,COS,8.0,1989
7357,95,PAN,9.0,1989
7358,100,COL,4.0,1989
7359,101,VEN,10.0,1989
7360,110,GUY,5.0,1989
7361,115,SUR,11.0,1989
7362,130,ECU,1.0,1989
7363,135,PER,4.0,1989
7364,140,BRA,12.0,1989
7365,145,BOL,12.0,1989
7366,150,PAR,12.0,1989
7367,155,CHL,12.0,1989
7368,160,ARG,12.0,1989
7369,165,URU,12.0,1989
7370,200,UKG,5.0,1989
7371,205,IRE,11.0,1989
7372,210,NTH,11.0,1989
7373,211,BEL,11.0,1989
7374,212,LUX,11.0,1989
7375,220,FRN,11.0,1989
7376,225,SWZ,11.0,1989
7377,230,SPN,11.0,1989
7378,235,POR,11.0,1989
7379,260,GFR,11.0,1989
7380,325,ITA,11.0,1989
7381,345,YUG,10.0,1989
7382,350,GRC,11.0,1989
7383,375,FIN,11.0,1989
7384,380,SWD,11.0,1989
7385,385,NOR,11.0,1989
7386,390,DEN,11.0,1989
7387,395,ICE,11.0,1989
7388,434,BEN,9.0,1989
7389,437,CDI,11.0,1989
7390,438,GUI,11.0,1989
7391,451,SIE,13.0,1989
7392,452,GHA,13.0,1989
7393,471,CAO,11.0,1989
7394,475,NIG,13.0,1989
7395,481,GAB,11.0,1989
7396,483,CHA,11.0,1989
7397,484,CON,11.0,1989
7398,490,DRC,11.0,1989
7399,500,UGA,14.0,1989
7400,530,ETH,10.0,1989
7401,540,ANG,1.0,1989
7402,552,ZIM,4.0,1989
7403,560,SAF,4.0,1989
7404,570,LES,11.0,1989
7405,600,MOR,11.0,1989
7406,615,ALG,11.0,1989
7407,640,TUR,12.0,1989
7408,645,IRQ,12.0,1989
7409,651,EGY,10.0,1989
7410,663,JOR,12.0,1989
7411,666,ISR,11.0,1989
7412,670,SAU,3.0,1989
7413,678,YAR,3.0,1989
7414,690,KUW,10.0,1989
7415,696,UAE,4.0,1989
7416,710,CHN,10.0,1989
7417,713,TAW,9.0,1989
7418,732,ROK,4.0,1989
7419,740,JPN,4.0,1989
7420,750,IND,10.0,1989
7421,770,PAK,10.0,1989
7422,771,BNG,4.0,1989
7423,780,SRI,15.0,1989
7424,800,THI,4.0,1989
7425,820,MAL,4.0,1989
7426,830,SIN,4.0,1989
7427,840,PHI,9.0,1989
7428,850,INS,4.0,1989
7429,900,AUL,4.0,1989
7430,920,NEW,4.0,1989
7431,572,SWA,2.0,1989
7432,40,CUB,10.0,1989
7433,265,GDR,10.0,1989
7434,93,NIC,10.0,1989
7435,365,RUS,10.0,1989
7436,338,MLT,11.0,1989
7437,352,CYP,11.0,1989
7438,420,GAM,11.0,1989
7439,501,KEN,14.0,1989
7440,510,TAZ,16.0,1989
7441,551,ZAM,4.0,1989
7442,553,MAW,4.0,1989
7443,571,BOT,4.0,1989
7444,590,MAS,17.0,1989
7445,625,SUD,3.0,1989
7446,692,BAH,3.0,1989
7447,698,OMA,4.0,1989
7448,835,BRU,4.0,1989
7449,950,FIJ,4.0,1989
7450,450,LBR,11.0,1989
7451,482,CEN,11.0,1989
7452,516,BUI,11.0,1989
7453,517,RWA,14.0,1989
7454,305,AUS,11.0,1989
7455,432,MLI,11.0,1989
7456,433,SEN,11.0,1989
7457,435,MAA,11.0,1989
7458,436,NIR,4.0,1989
7459,439,BFO,11.0,1989
7460,461,TOG,11.0,1989
7461,520,SOM,3.0,1989
7462,522,DJI,10.0,1989
7463,580,MAG,4.0,1989
7464,581,COM,11.0,1989
7465,616,TUN,11.0,1989
7466,652,SYR,10.0,1989
7467,660,LEB,11.0,1989
7468,411,EQG,11.0,1989
7469,402,CAP,11.0,1989
7470,404,GNB,11.0,1989
7471,290,POL,10.0,1989
7472,310,HUN,10.0,1989
7473,315,CZE,10.0,1989
7474,355,BUL,10.0,1989
7475,360,ROM,10.0,1989
7476,620,LIB,11.0,1989
7477,630,IRN,10.0,1989
7478,680,YPR,10.0,1989
7479,790,NEP,4.0,1989
7480,910,PNG,4.0,1989
7481,339,ALB,10.0,1989
7482,403,STP,11.0,1989
7483,591,SEY,4.0,1989
7484,816,DRV,4.0,1989
7485,541,MZM,4.0,1989
7486,694,QAT,4.0,1989
7487,700,AFG,4.0,1989
7488,731,PRK,10.0,1989
7489,775,MYA,10.0,1989
7490,712,MON,4.0,1989
7491,812,LAO,4.0,1989
7492,935,VAN,4.0,1989
7493,940,SOL,4.0,1989
7494,781,MAD,4.0,1989
7495,811,CAM,4.0,1989
7496,990,WSM,4.0,1989
7498,2,USA,1.0,1990
7499,20,CAN,1.0,1990
7500,31,BHM,2.0,1990
7501,41,HAI,1.0,1990
7502,42,DOM,1.0,1990
7503,51,JAM,1.0,1990
7504,52,TRI,3.0,1990
7505,53,BAR,3.0,1990
7506,54,DMA,2.0,1990
7507,55,GRN,3.0,1990
7508,56,SLU,4.0,1990
7509,57,SVG,4.0,1990
7510,58,AAB,4.0,1990
7511,60,SKN,4.0,1990
7512,70,MEX,2.0,1990
7513,80,BLZ,4.0,1990
7514,90,GUA,5.0,1990
7515,91,HON,1.0,1990
7516,92,SAL,5.0,1990
7517,94,COS,6.0,1990
7518,95,PAN,7.0,1990
7519,100,COL,2.0,1990
7520,101,VEN,2.0,1990
7521,110,GUY,4.0,1990
7522,115,SUR,4.0,1990
7523,130,ECU,1.0,1990
7524,135,PER,2.0,1990
7525,140,BRA,8.0,1990
7526,145,BOL,8.0,1990
7527,150,PAR,8.0,1990
7528,155,CHL,2.0,1990
7529,160,ARG,8.0,1990
7530,165,URU,8.0,1990
7531,200,UKG,4.0,1990
7532,205,IRE,4.0,1990
7533,210,NTH,4.0,1990
7534,211,BEL,9.0,1990
7535,212,LUX,4.0,1990
7536,220,FRN,10.0,1990
7537,225,SWZ,10.0,1990
7538,230,SPN,10.0,1990
7539,235,POR,10.0,1990
7540,260,GFR,10.0,1990
7541,325,ITA,10.0,1990
7542,345,YUG,10.0,1990
7543,350,GRC,10.0,1990
7544,352,CYP,10.0,1990
7545,375,FIN,4.0,1990
7546,380,SWD,4.0,1990
7547,385,NOR,4.0,1990
7548,390,DEN,4.0,1990
7549,395,ICE,4.0,1990
7550,403,STP,1.0,1990
7551,434,BEN,10.0,1990
7552,436,NIR,10.0,1990
7553,437,CDI,10.0,1990
7554,438,GUI,10.0,1990
7555,451,SIE,9.0,1990
7556,452,GHA,11.0,1990
7557,475,NIG,11.0,1990
7558,481,GAB,10.0,1990
7559,484,CON,10.0,1990
7560,490,DRC,9.0,1990
7561,540,ANG,10.0,1990
7562,552,ZIM,4.0,1990
7563,560,SAF,4.0,1990
7564,570,LES,10.0,1990
7565,590,MAS,4.0,1990
7566,615,ALG,10.0,1990
7567,640,TUR,10.0,1990
7568,645,IRQ,12.0,1990
7569,651,EGY,10.0,1990
7570,663,JOR,12.0,1990
7571,666,ISR,9.0,1990
7572,670,SAU,13.0,1990
7573,679,YEM,6.0,1990
7574,690,KUW,4.0,1990
7575,710,CHN,2.0,1990
7576,713,TAW,7.0,1990
7577,732,ROK,2.0,1990
7578,740,JPN,2.0,1990
7579,750,IND,2.0,1990
7580,770,PAK,2.0,1990
7581,771,BNG,2.0,1990
7582,780,SRI,2.0,1990
7583,800,THI,2.0,1990
7584,820,MAL,2.0,1990
7585,830,SIN,2.0,1990
7586,840,PHI,2.0,1990
7587,850,INS,2.0,1990
7588,900,AUL,2.0,1990
7589,920,NEW,2.0,1990
7590,40,CUB,2.0,1990
7591,93,NIC,10.0,1990
7592,338,MLT,10.0,1990
7593,500,UGA,4.0,1990
7594,501,KEN,4.0,1990
7595,510,TAZ,4.0,1990
7596,530,ETH,10.0,1990
7597,551,ZAM,4.0,1990
7598,553,MAW,4.0,1990
7599,571,BOT,4.0,1990
7600,572,SWA,4.0,1990
7601,591,SEY,2.0,1990
7602,435,MAA,9.0,1990
7603,482,CEN,10.0,1990
7604,516,BUI,9.0,1990
7605,517,RWA,9.0,1990
7606,420,GAM,9.0,1990
7607,305,AUS,10.0,1990
7608,432,MLI,10.0,1990
7609,433,SEN,10.0,1990
7610,439,BFO,10.0,1990
7611,461,TOG,10.0,1990
7612,471,CAO,10.0,1990
7613,483,CHA,10.0,1990
7614,522,DJI,10.0,1990
7615,580,MAG,14.0,1990
7616,581,COM,10.0,1990
7617,600,MOR,10.0,1990
7618,616,TUN,10.0,1990
7619,652,SYR,10.0,1990
7620,660,LEB,10.0,1990
7621,565,NAM,10.0,1990
7622,402,CAP,10.0,1990
7623,404,GNB,10.0,1990
7624,290,POL,10.0,1990
7625,310,HUN,10.0,1990
7626,315,CZE,10.0,1990
7627,339,ALB,10.0,1990
7628,355,BUL,10.0,1990
7629,360,ROM,10.0,1990
7630,365,RUS,10.0,1990
7631,620,LIB,13.0,1990
7632,630,IRN,2.0,1990
7633,790,NEP,2.0,1990
7634,910,PNG,2.0,1990
7635,520,SOM,13.0,1990
7636,935,VAN,2.0,1990
7637,816,DRV,2.0,1990
7638,450,LBR,2.0,1990
7639,411,EQG,10.0,1990
7640,625,SUD,13.0,1990
7641,692,BAH,13.0,1990
7642,694,QAT,2.0,1990
7643,696,UAE,2.0,1990
7644,698,OMA,2.0,1990
7645,700,AFG,2.0,1990
7646,712,MON,2.0,1990
7647,775,MYA,2.0,1990
7648,731,PRK,2.0,1990
7649,835,BRU,2.0,1990
7650,940,SOL,2.0,1990
7651,760,BHU,2.0,1990
7652,781,MAD,2.0,1990
7653,812,LAO,2.0,1990
7654,811,CAM,2.0,1990
7655,950,FIJ,2.0,1990
7656,990,WSM,2.0,1990
7658,2,USA,1.0,1991
7659,20,CAN,2.0,1991
7660,31,BHM,2.0,1991
7661,41,HAI,1.0,1991
7662,42,DOM,1.0,1991
7663,51,JAM,3.0,1991
7664,52,TRI,4.0,1991
7665,53,BAR,4.0,1991
7666,54,DMA,2.0,1991
7667,55,GRN,1.0,1991
7668,56,SLU,3.0,1991
7669,57,SVG,3.0,1991
7670,58,AAB,3.0,1991
7671,60,SKN,3.0,1991
7672,70,MEX,1.0,1991
7673,80,BLZ,3.0,1991
7674,90,GUA,5.0,1991
7675,91,HON,1.0,1991
7676,92,SAL,5.0,1991
7677,93,NIC,1.0,1991
7678,94,COS,1.0,1991
7679,95,PAN,6.0,1991
7680,100,COL,7.0,1991
7681,101,VEN,4.0,1991
7682,110,GUY,3.0,1991
7683,115,SUR,8.0,1991
7684,130,ECU,1.0,1991
7685,135,PER,2.0,1991
7686,140,BRA,9.0,1991
7687,145,BOL,9.0,1991
7688,150,PAR,9.0,1991
7689,155,CHL,2.0,1991
7690,160,ARG,9.0,1991
7691,165,URU,9.0,1991
7692,200,UKG,3.0,1991
7693,205,IRE,3.0,1991
7694,210,NTH,8.0,1991
7695,220,FRN,7.0,1991
7696,225,SWZ,10.0,1991
7697,230,SPN,7.0,1991
7698,255,GMY,7.0,1991
7699,325,ITA,7.0,1991
7700,375,FIN,11.0,1991
7701,380,SWD,11.0,1991
7702,385,NOR,11.0,1991
7703,390,DEN,11.0,1991
7704,395,ICE,3.0,1991
7705,434,BEN,12.0,1991
7706,438,GUI,7.0,1991
7707,451,SIE,7.0,1991
7708,452,GHA,8.0,1991
7709,475,NIG,7.0,1991
7710,481,GAB,7.0,1991
7711,484,CON,7.0,1991
7712,490,DRC,7.0,1991
7713,540,ANG,1.0,1991
7714,553,MAW,13.0,1991
7715,560,SAF,13.0,1991
7716,570,LES,1.0,1991
7717,580,MAG,7.0,1991
7718,615,ALG,7.0,1991
7719,640,TUR,7.0,1991
7720,651,EGY,7.0,1991
7721,666,ISR,7.0,1991
7722,670,SAU,14.0,1991
7723,690,KUW,14.0,1991
7724,710,CHN,2.0,1991
7725,713,TAW,6.0,1991
7726,732,ROK,2.0,1991
7727,740,JPN,2.0,1991
7728,750,IND,15.0,1991
7729,770,PAK,16.0,1991
7730,771,BNG,2.0,1991
7731,780,SRI,2.0,1991
7732,800,THI,12.0,1991
7733,820,MAL,2.0,1991
7734,830,SIN,2.0,1991
7735,840,PHI,2.0,1991
7736,850,INS,2.0,1991
7737,900,AUL,2.0,1991
7738,920,NEW,2.0,1991
7739,40,CUB,4.0,1991
7740,211,BEL,7.0,1991
7741,212,LUX,8.0,1991
7742,235,POR,17.0,1991
7743,338,MLT,7.0,1991
7744,350,GRC,7.0,1991
7745,352,CYP,7.0,1991
7746,500,UGA,3.0,1991
7747,501,KEN,2.0,1991
7748,510,TAZ,3.0,1991
7749,552,ZIM,13.0,1991
7750,572,SWA,3.0,1991
7751,590,MAS,7.0,1991
7752,420,GAM,7.0,1991
7753,482,CEN,7.0,1991
7754,516,BUI,7.0,1991
7755,517,RWA,7.0,1991
7756,616,TUN,7.0,1991
7757,432,MLI,7.0,1991
7758,433,SEN,7.0,1991
7759,435,MAA,7.0,1991
7760,436,NIR,7.0,1991
7761,437,CDI,7.0,1991
7762,439,BFO,7.0,1991
7763,461,TOG,7.0,1991
7764,471,CAO,7.0,1991
7765,483,CHA,7.0,1991
7766,522,DJI,18.0,1991
7767,581,COM,7.0,1991
7768,600,MOR,7.0,1991
7769,652,SYR,7.0,1991
7770,565,NAM,10.0,1991
7771,411,EQG,7.0,1991
7772,402,CAP,17.0,1991
7773,404,GNB,17.0,1991
7774,645,IRQ,17.0,1991
7775,290,POL,7.0,1991
7776,305,AUS,7.0,1991
7777,310,HUN,7.0,1991
7778,315,CZE,7.0,1991
7779,345,YUG,7.0,1991
7780,355,BUL,7.0,1991
7781,360,ROM,7.0,1991
7782,365,RUS,7.0,1991
7783,530,ETH,2.0,1991
7784,620,LIB,7.0,1991
7785,630,IRN,2.0,1991
7786,679,YEM,18.0,1991
7787,790,NEP,7.0,1991
7788,339,ALB,7.0,1991
7789,520,SOM,18.0,1991
7790,591,SEY,12.0,1991
7791,660,LEB,7.0,1991
7792,816,DRV,2.0,1991
7793,403,STP,15.0,1991
7794,450,LBR,2.0,1991
7795,696,UAE,2.0,1991
7796,551,ZAM,2.0,1991
7797,571,BOT,13.0,1991
7798,663,JOR,17.0,1991
7799,692,BAH,14.0,1991
7800,694,QAT,2.0,1991
7801,698,OMA,2.0,1991
7802,700,AFG,2.0,1991
7803,712,MON,2.0,1991
7804,775,MYA,2.0,1991
7805,731,PRK,2.0,1991
7806,760,BHU,2.0,1991
7807,835,BRU,2.0,1991
7808,910,PNG,2.0,1991
7809,935,VAN,2.0,1991
7810,940,SOL,2.0,1991
7811,781,MAD,2.0,1991
7812,812,LAO,12.0,1991
7813,950,FIJ,2.0,1991
7814,990,WSM,2.0,1991
7816,2,USA,1.0,1992
7817,20,CAN,2.0,1992
7818,31,BHM,2.0,1992
7819,41,HAI,1.0,1992
7820,42,DOM,1.0,1992
7821,51,JAM,3.0,1992
7822,52,TRI,1.0,1992
7823,53,BAR,1.0,1992
7824,54,DMA,4.0,1992
7825,55,GRN,1.0,1992
7826,56,SLU,3.0,1992
7827,57,SVG,3.0,1992
7828,58,AAB,3.0,1992
7829,70,MEX,1.0,1992
7830,80,BLZ,3.0,1992
7831,90,GUA,5.0,1992
7832,91,HON,1.0,1992
7833,92,SAL,5.0,1992
7834,93,NIC,1.0,1992
7835,94,COS,1.0,1992
7836,95,PAN,4.0,1992
7837,100,COL,6.0,1992
7838,101,VEN,6.0,1992
7839,110,GUY,3.0,1992
7840,115,SUR,3.0,1992
7841,130,ECU,1.0,1992
7842,135,PER,2.0,1992
7843,140,BRA,7.0,1992
7844,145,BOL,7.0,1992
7845,150,PAR,7.0,1992
7846,155,CHL,7.0,1992
7847,160,ARG,7.0,1992
7848,165,URU,7.0,1992
7849,200,UKG,3.0,1992
7850,205,IRE,3.0,1992
7851,210,NTH,3.0,1992
7852,220,FRN,8.0,1992
7853,225,SWZ,8.0,1992
7854,230,SPN,8.0,1992
7855,255,GMY,8.0,1992
7856,325,ITA,8.0,1992
7857,352,CYP,8.0,1992
7858,371,ARM,1.0,1992
7859,375,FIN,9.0,1992
7860,380,SWD,3.0,1992
7861,385,NOR,3.0,1992
7862,390,DEN,3.0,1992
7863,395,ICE,3.0,1992
7864,438,GUI,2.0,1992
7865,451,SIE,10.0,1992
7866,452,GHA,2.0,1992
7867,475,NIG,8.0,1992
7868,481,GAB,11.0,1992
7869,484,CON,10.0,1992
7870,490,DRC,10.0,1992
7871,501,KEN,12.0,1992
7872,540,ANG,13.0,1992
7873,552,ZIM,14.0,1992
7874,560,SAF,15.0,1992
7875,570,LES,1.0,1992
7876,580,MAG,16.0,1992
7877,615,ALG,8.0,1992
7878,640,TUR,17.0,1992
7879,651,EGY,8.0,1992
7880,660,LEB,8.0,1992
7881,663,JOR,17.0,1992
7882,666,ISR,10.0,1992
7883,670,SAU,18.0,1992
7884,690,KUW,18.0,1992
7885,692,BAH,18.0,1992
7886,710,CHN,2.0,1992
7887,713,TAW,2.0,1992
7888,732,ROK,4.0,1992
7889,740,JPN,2.0,1992
7890,750,IND,18.0,1992
7891,770,PAK,19.0,1992
7892,771,BNG,2.0,1992
7893,780,SRI,2.0,1992
7894,800,THI,2.0,1992
7895,820,MAL,2.0,1992
7896,830,SIN,2.0,1992
7897,840,PHI,2.0,1992
7898,850,INS,2.0,1992
7899,900,AUL,20.0,1992
7900,920,NEW,20.0,1992
7901,940,SOL,2.0,1992
7902,950,FIJ,20.0,1992
7903,40,CUB,2.0,1992
7904,365,RUS,17.0,1992
7905,60,SKN,8.0,1992
7906,290,POL,8.0,1992
7907,591,SEY,7.0,1992
7908,211,BEL,10.0,1992
7909,212,LUX,3.0,1992
7910,235,POR,13.0,1992
7911,338,MLT,8.0,1992
7912,350,GRC,8.0,1992
7913,500,UGA,12.0,1992
7914,510,TAZ,3.0,1992
7915,571,BOT,3.0,1992
7916,572,SWA,4.0,1992
7917,590,MAS,21.0,1992
7918,760,BHU,3.0,1992
7919,437,CDI,8.0,1992
7920,420,GAM,10.0,1992
7921,482,CEN,8.0,1992
7922,516,BUI,10.0,1992
7923,517,RWA,10.0,1992
7924,305,AUS,8.0,1992
7925,339,ALB,22.0,1992
7926,345,YUG,8.0,1992
7927,360,ROM,17.0,1992
7928,432,MLI,8.0,1992
7929,433,SEN,18.0,1992
7930,434,BEN,2.0,1992
7931,435,MAA,8.0,1992
7932,436,NIR,8.0,1992
7933,439,BFO,8.0,1992
7934,461,TOG,2.0,1992
7935,471,CAO,8.0,1992
7936,483,CHA,8.0,1992
7937,522,DJI,8.0,1992
7938,581,COM,8.0,1992
7939,600,MOR,8.0,1992
7940,616,TUN,8.0,1992
7941,652,SYR,8.0,1992
7942,411,EQG,8.0,1992
7943,620,LIB,23.0,1992
7944,402,CAP,13.0,1992
7945,403,STP,13.0,1992
7946,404,GNB,24.0,1992
7947,310,HUN,8.0,1992
7948,315,CZE,8.0,1992
7949,355,BUL,17.0,1992
7950,367,LAT,17.0,1992
7951,368,LIT,8.0,1992
7952,369,UKR,17.0,1992
7953,530,ETH,18.0,1992
7954,553,MAW,15.0,1992
7955,630,IRN,17.0,1992
7956,679,YEM,18.0,1992
7957,790,NEP,18.0,1992
7958,935,VAN,20.0,1992
7959,359,MLD,17.0,1992
7960,370,BLR,17.0,1992
7961,373,AZE,17.0,1992
7962,700,AFG,17.0,1992
7963,703,KYR,2.0,1992
7964,712,MON,17.0,1992
7965,731,PRK,2.0,1992
7966,366,EST,9.0,1992
7967,372,GRG,17.0,1992
7968,702,TAJ,17.0,1992
7969,450,LBR,4.0,1992
7970,696,UAE,4.0,1992
7971,520,SOM,18.0,1992
7972,541,MZM,15.0,1992
7973,551,ZAM,15.0,1992
7974,625,SUD,23.0,1992
7975,645,IRQ,17.0,1992
7976,694,QAT,2.0,1992
7977,698,OMA,4.0,1992
7978,705,KZK,2.0,1992
7979,775,MYA,2.0,1992
7980,816,DRV,2.0,1992
7981,811,CAM,2.0,1992
7982,835,BRU,2.0,1992
7983,910,PNG,20.0,1992
